x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,-4040.0420000000004,11
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,-4040.04,11
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,-4040.0119999999997,20
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,-4040.004,13
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-4039.999,5
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,-4039.999,15
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,-4039.999,31
1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,-4039.9970000000003,10
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,-4039.995,7
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,-4039.995,28
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,-4039.995,15
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,-4039.9919999999993,14
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,-4039.99,15
0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,-4039.982,6
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,-4039.98,4
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,-3050.048,1
0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.0,-3050.045,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,-3050.0419999999995,3
1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.0,-3050.041,2
0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0.0,-3050.0389999999998,2
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,-3050.0390000000007,7
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,-3050.036,5
0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.0,-3050.034,5
