x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,-4045.28,24
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,-4044.554,8
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-4037.603,10
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,-4035.424,4
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,-4032.278,10
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,-4029.848,9
1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,-4029.379,9
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,-4027.4030000000002,9
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,-4020.249,14
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,-4019.366,38
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,-4016.377,5
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,-4015.908,8
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,-4013.3860000000004,12
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,-4012.1349999999993,6
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,-4011.5019999999995,9
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,-3063.456,4
0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.0,-3060.601,3
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,-3056.3420000000006,1
0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,-3055.232,3
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,-3053.7890000000007,2
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,-3053.3199999999997,2
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-3048.281,5
0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,-3048.1180000000004,7
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,-3046.102,3
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,-3045.8950000000004,7
0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0,-3045.5650000000005,4
