x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,-4040.4509999999996,4
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,-4040.3669999999997,15
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,-4040.193,5
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,-4040.1659999999997,24
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,-4040.13,14
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,-4040.09,11
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,-4040.077,8
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,-4039.967,8
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,-4039.915,7
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,-4039.8319999999994,11
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-4039.643,13
1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,-4039.581,12
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,-4039.5409999999997,18
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,-4039.4970000000003,25
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,-4039.1890000000003,14
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,-3050.549,4
0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.0,-3050.4309999999996,5
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,-3050.4309999999996,4
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,-3050.4049999999997,4
0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,-3050.3909999999996,3
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,-3050.348,3
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,-3050.272,4
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,-3050.259,4
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,-3050.242,2
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,-3050.2160000000003,3
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0,-3050.1899999999996,1
0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,-3050.1799999999994,3
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,-3050.1730000000007,5
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,-3050.1620000000003,3
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,-3050.1589999999997,4
0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.0,-3050.14,10
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,-3050.133,1
