x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.06666666666666667,-3007.6670000000004,37
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.06666666666666667,-3004.1800000000003,19
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,-4026.188,12
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,-4024.717,4
1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,-4024.576,14
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,-4024.368,16
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,-4023.8189999999995,4
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,-4023.105,11
0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,-4021.089,11
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,-4020.898,10
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,-4020.487,5
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,-4020.279,15
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,-4018.117,12
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-4016.42,14
1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.06666666666666667,-2021.2650000000003,5
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.06666666666666667,-2019.7939999999999,8
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,-4014.63,6
0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.06666666666666667,-2017.7780000000002,10
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,-4012.0240000000003,10
1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.06666666666666667,-2013.5600000000004,22
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,-4007.6220000000003,13
0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.06666666666666667,-2010.0730000000003,20
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.06666666666666667,-2009.4710000000005,11
0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.06666666666666667,-2009.2200000000003,7
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.06666666666666667,-4007.6220000000003,13
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.06666666666666667,-4.225000000000364,10
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.06666666666666667,-2002.6270000000004,5
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,-3038.3150000000005,4
0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,-3037.966,6
1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,-3036.703,3
0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.0,-3036.495,4
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,-3034.496,1
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,-3033.8770000000004,3
0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0,-3032.081,3
1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,-3031.715,3
0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.0,-3031.507,4
0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.0,-3030.6100000000006,3
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-3030.018,4
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,-3029.8099999999995,10
0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0.0,-3029.7569999999996,3
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,-3029.7119999999995,6
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,-3028.8589999999995,4
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,-3028.228,3
1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.0,-3028.1450000000004,1
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,-3027.992,1
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,-3027.387999999999,1
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,-3026.791,5
1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,-3026.38,1
1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,-3026.233,2
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0,-3026.1720000000005,8
0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,-3026.129,4
0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.0,-3026.025,4
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,-3025.938,4
0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,-3025.6220000000003,1
0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,-3025.6220000000003,9
1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,-3025.527,1
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.0,-3025.3189999999995,1
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,-3024.7620000000006,2
0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.0,-3024.658,1
0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,-3024.531,7
1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,-3024.413,5
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,-3024.056,1
1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0,-3024.01,4
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,-3023.925,1
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,-3023.8639999999996,3
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,-3023.655999999999,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,-3023.2529999999997,7
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,-3023.06,1
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,-3022.746,4
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,-3022.313,5
1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.06666666666666667,-1027.1580000000004,2
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,-3022.04,2
1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,-3021.46,4
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,-3021.2200000000003,4
1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,-3021.134,5
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,-3020.943,4
0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.0,-3020.926,11
1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.06666666666666667,-1025.687,2
0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,-3020.523,7
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,-3020.442,4
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,-3020.3240000000005,3
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.06666666666666667,-4020.487,3
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.06666666666666667,-4020.279,2
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,-3019.9210000000003,1
1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.06666666666666667,-1024.8339999999998,2
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,-3019.749,1
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.0,-3019.67,1
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,-3019.536,3
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,-3019.328,4
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,-3018.683,1
