distribution,n_agents,solution,p,fval,prob,rank,time,device,flag,time_bilp,penalty
Weighted_random_with_chisquare,3,[0. 1. 0. 0. 1. 0. 0.],4,-314.548,0.0458984375,1,0.5131545066833496,QAOA,False,0.614166259765625,100
distribution,n_agents,solution,p,fval,prob,rank,time,device,flag,time_bilp,penalty
Weighted_random_with_chisquare,3,[1. 0. 0. 0. 0. 1. 0.],6,-314.63,0.03710937499999999,1,1.5820412635803223,QAOA,True,0.5285739898681641,100
