solution,fval,prob,rank_prob,rank_fval
[0. 0. 1.],-2201.9970000000003,0.1767578125,1,1
[1. 1. 0.],-2200.196,0.1767578125,2,2
[1. 0. 1.],-1402.1930000000002,0.10449218750000001,6,3
[0. 1. 1.],-1201.9970000000003,0.1552734375,3,4
[1. 0. 0.],-1200.196,0.12011718750000001,5,5
[0. 1. 0.],-1000.0,0.05664062500000001,8,6
[1. 1. 1.],-402.1930000000002,0.1259765625,4,7
[0. 0. 0.],0.0,0.083984375,7,8
