x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,-4000021.321,14
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,-4000021.217,7
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,-4000018.9870000007,6
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,-4000015.1270000003,3
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,-4000013.6029999997,7
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,-4000010.9359999998,13
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,-4000009.33,14
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,-4000009.109,12
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,-4000008.883,5
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,-4000008.2819999997,4
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,-4000007.9960000003,6
0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,-4000005.855,14
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-4000005.591,3
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,-4000005.1890000002,10
1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,-4000004.7419999996,7
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,-3000030.3720000004,5
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,-3000024.6720000003,5
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,-3000023.278000001,1
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.0,-3000022.865,6
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,-3000022.761,2
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,-3000022.482,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,-3000022.3780000005,1
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0,-3000022.358,3
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,-3000022.3210000005,2
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,-3000022.2540000007,3
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,-3000022.217,7
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,-3000021.341,3
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,-3000020.5310000004,8
0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.0,-3000020.429,3
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,-3000020.024,3
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,-3000019.9870000007,10
0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.0,-3000019.5420000004,2
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,-3000018.017999999,2
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,-3000017.8260000004,6
0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.0,-3000017.24,8
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,-3000017.137,3
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,-3000016.621,2
0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.0,-3000016.574,2
0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,-3000016.2880000006,3
1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,-3000016.1270000003,3
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,-3000015.5130000003,3
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,-3000015.227,4
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.0,-3000015.147,1
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,-3000015.05,5
0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,-3000014.764,2
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,-3000014.09,2
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,-3000013.5930000003,4
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,-3000013.584,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,-3000013.583,2
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,-3000013.298,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,-3000012.5659999996,5
1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,-3000012.4799999995,3
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,-3000012.42,9
1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,-3000011.9729999993,2
0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.0,-3000011.54,1
0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0.0,-3000010.874,2
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.0,-3000010.653,1
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,-3000010.4910000004,2
1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.0,-3000010.427,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,-3000010.3949999996,2
0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.0,-3000010.3670000006,4
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,-3000010.33,3
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,-3000010.2700000005,2
0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,-3000010.1459999997,2
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,-3000010.109,2
1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,-3000010.044,2
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,-3000009.9359999998,3
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,-3000009.775,1
0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,-3000009.4800000004,5
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,-3000009.443,5
0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,-3000009.319,2
1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,-3000009.2819999997,4
1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,-3000009.1569999997,3
1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0,-3000009.033,2
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,-3000007.883,3
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,-3000007.846,1
0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,-3000007.399,4
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,-3000007.302,4
1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,-3000007.135,1
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,-3000007.075,6
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,-3000006.9960000003,3
1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,-3000006.8550000004,2
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-3000006.7520000003,4
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-3000006.738,1
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,-3000006.6280000005,9
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,-3000006.452,5
0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0,-3000006.2260000007,3
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,-3000004.818,4
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,-3000004.694,3
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,-3000004.028,6
0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,-3000003.742,5
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,-3000003.705,3
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,-3000003.6450000005,5
1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,-3000003.5810000002,3
