x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,-4045.28,24
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,-4044.554,4
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-4037.603,14
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,-4035.424,12
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,-4032.278,16
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,-4029.848,5
1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,-4029.379,9
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,-4027.4030000000002,15
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,-4020.249,17
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,-4019.366,14
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,-4016.377,1
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,-4015.908,13
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,-4013.3860000000004,4
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,-4012.1349999999993,6
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,-4011.5019999999995,6
0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.06666666666666667,-4045.28,8
1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.06666666666666667,-4029.379,7
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.06666666666666667,-4027.4030000000002,12
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.06666666666666667,-4020.249,12
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.06666666666666667,-4011.5019999999995,4
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.06666666666666667,-4019.366,2
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,-3063.456,3
0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.0,-3060.601,1
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,-3056.3420000000006,1
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,-3053.7890000000007,4
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,-3053.3199999999997,5
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0,-3051.1409999999996,7
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-3048.281,2
0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,-3048.1180000000004,4
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,-3045.8950000000004,7
1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,-3045.4260000000004,9
0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.0,-3045.169,2
0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,-3043.120000000001,6
0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,-3042.9559999999997,6
0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.0,-3041.761,2
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,-3038.9880000000003,2
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.0,-3038.2619999999997,2
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,-3038.081,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-3037.4570000000003,2
0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.0,-3037.3549999999996,1
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,-3036.4350000000004,3
1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,-3035.9660000000003,9
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,-3035.5699999999997,1
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.0,-3035.116,2
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,-3035.0830000000005,13
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,-3034.687,2
0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.0,-3034.6470000000004,1
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,-3034.6020000000003,9
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,-3032.893,12
1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,-3032.4239999999995,5
0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.0,-3032.094,5
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.0,-3030.241,3
1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,-3029.994,1
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,-3029.563,5
0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,-3029.233,2
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,-3029.103000000001,1
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,-3028.8369999999995,2
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,-3028.182,5
0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,-3027.852,4
0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,-3027.688,3
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,-3027.549,11
1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0,-3027.219,7
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,-3027.0550000000003,2
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,-3027.01,1
1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,-3026.586,1
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,-3026.541,11
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,-3025.986,6
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,-3025.0789999999997,7
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,-3024.0640000000003,1
1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,-3023.0869999999995,6
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,-3022.812999999999,2
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,-3022.2039999999997,3
1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,-3022.1799999999994,1
