x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,-400026.18799999997,12
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,-400024.717,12
1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,-400024.576,21
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,-400024.368,13
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,-400023.819,5
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,-400023.1050000001,24
0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,-400021.08900000004,11
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,-400020.89800000004,4
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,-400020.48699999996,8
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,-400020.279,11
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,-400018.1170000001,8
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-400016.42000000004,9
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,-400014.63,7
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,-400012.0240000001,8
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,-400007.6220000001,10
0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0.06666666666666667,-100026.95000000007,7
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.06666666666666667,-200021.05700000006,7
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,-300038.315,1
0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,-300037.966,4
1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,-300036.7030000001,3
0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.0,-300036.495,5
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,-300034.49600000004,6
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,-300033.877,5
0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0,-300032.081,4
1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,-300031.7150000001,2
0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.0,-300031.507,7
0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.0,-300030.61,3
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,-300030.24400000006,4
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,-300029.81,3
0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0.0,-300029.757,2
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,-300028.85900000005,1
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,-300028.228,3
1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.0,-300028.14500000014,10
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,-300027.99199999997,3
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,-300026.7910000001,2
1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,-300026.38,2
1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,-300026.233,5
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0,-300026.172,5
0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,-300026.1290000001,3
0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.0,-300026.025,3
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,-300025.9380000001,2
0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,-300025.622,6
0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,-300025.6220000001,1
1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,-300025.527,7
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.0,-300025.319,7
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,-300024.762,6
0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.0,-300024.65800000005,10
0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,-300024.531,4
1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,-300024.413,3
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,-300024.056,8
1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0,-300024.0100000001,3
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,-300023.925,1
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,-300023.86400000006,4
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,-300023.656,2
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,-300023.253,4
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,-300023.06000000006,6
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,-300022.746,1
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,-300022.04,6
1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,-300021.4600000001,3
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,-300021.2200000001,1
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,-300021.148,3
1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,-300021.1340000001,10
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,-300020.9430000001,2
0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.0,-300020.926,8
0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,-300020.52300000004,3
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,-300020.442,2
