solution,fval,prob,rank_prob,rank_fval
[0. 0. 1.],-220.00799999999998,0.2890625,1,1
[1. 1. 0.],-219.985,0.00390625,8,2
[1. 0. 1.],-130.01,0.021484375,7,3
[0. 1. 1.],-129.99099999999999,0.0810546875,4,4
[1. 0. 0.],-110.00200000000001,0.22265625,3,5
[0. 1. 0.],-109.983,0.07421875000000001,6,6
[1. 1. 1.],-39.992999999999995,0.22851562500000003,2,7
[0. 0. 0.],0.0,0.0791015625,5,8
