x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,-4016.953,12
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,-4016.946,9
0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,-4016.9309999999996,8
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,-4016.929,12
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,-4016.923,16
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,-4016.9179999999997,3
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,-4016.9139999999998,13
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,-4016.9089999999997,10
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,-4016.909,5
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-4016.9080000000004,16
1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,-4016.907,12
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,-4016.8779999999997,38
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,-4016.871,10
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,-4016.87,7
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,-4016.84,16
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,-3024.353,2
0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.0,-3024.3379999999997,4
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,-3024.3379999999997,2
1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,-3024.331,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,-3024.33,6
0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.0,-3024.321,4
1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,-3024.3140000000003,6
0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,-3024.308,4
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,-3024.303,6
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,-3024.3,8
0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,-3024.299,3
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,-3024.294,1
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,-3024.294,2
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-3024.2930000000006,1
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,-3024.263,6
0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,-3022.3009999999995,5
1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0,-3022.277,4
0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,-3022.2659999999996,7
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,-3022.2569999999996,1
0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.0,-3022.2569999999996,1
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,-3022.2560000000003,8
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,-3022.241,7
0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,-3022.2400000000002,4
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,-3022.2299999999996,1
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0,-3022.2259999999997,10
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,-3022.219000000001,3
1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,-3022.219,5
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,-3022.21,6
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,-3022.188,2
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,-3022.182,3
0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.0,-3019.595,3
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.0,-3019.5779999999995,2
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,-3019.5570000000007,4
0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,-3019.5559999999996,2
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.0,-3019.548,4
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,-3019.535,6
0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0.0,-3019.5339999999997,2
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,-3019.5339999999997,1
1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,-3019.5330000000004,10
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,-3019.5199999999995,5
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,-3019.5119999999997,6
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,-3019.504,6
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.0,-3019.5029999999997,6
1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,-3019.496,2
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,-3019.465,6
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,-3018.5020000000004,3
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,-3018.491,3
0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.0,-3018.4869999999996,6
1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,-3018.4799999999996,5
1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,-3018.4719999999998,7
1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,-3018.4669999999996,3
1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,-3018.4629999999997,3
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,-3018.4579999999996,3
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,-3018.4580000000005,1
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,-3018.443,3
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,-3018.4349999999995,5
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,-3018.4269999999997,15
0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.0,-3018.426,7
1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,-3018.419,2
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,-3018.3959999999997,13
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,-3018.389,7
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,-3015.397,2
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,-3015.38,6
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-3015.3590000000004,4
0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,-3015.358,4
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,-3015.322,9
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,-3014.304,4
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-3014.2929999999997,6
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,-3014.2889999999998,4
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,-3014.282,2
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,-3014.245,4
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,-3011.598,3
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,-3011.5829999999996,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,-3011.575,5
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,-3011.566,2
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,-3011.559,2
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,-3009.546,2
1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,-3009.522,2
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,-3009.486,8
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,-3009.485,3
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,-3009.455,3
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,-2029.701,3
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.0,-2029.6779999999999,4
0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0.0,-2029.6689999999999,1
0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,-2029.6640000000002,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,-2029.6639999999998,2
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,-2029.6630000000005,2
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-2029.652,2
0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.0,-2029.6480000000001,1
0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0.0,-2029.6419999999998,1
1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,-2029.6410000000005,3
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.0,-2029.6329999999998,1
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,-2029.6260000000002,1
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,-2029.6149999999998,1
0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0,-2029.6109999999999,4
0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0.0,-2026.9629999999997,3
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,-2026.9570000000003,2
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,-2026.9340000000002,1
0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0.0,-2026.933,3
