x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,-40004.195,6
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,-40004.004,3
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,-40003.323,10
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,-40003.106999999996,11
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,-40003.022,7
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,-40002.951,21
1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,-40002.759999999995,14
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,-40002.546,17
0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,-40002.284,22
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,-40000.97900000001,9
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,-40000.667,10
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,-40000.113,12
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-40000.111,5
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,-40000.10400000001,8
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,-40000.036,15
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.0,-30006.884,3
1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,-30006.693,5
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,-30006.217000000004,5
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.0,-30005.235,2
0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,-30004.972999999998,6
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,-30004.623,3
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,-30004.407,4
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,-30004.322,2
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0,-30004.251000000004,2
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,-30004.21,1
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,-30004.195,3
1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,-30004.059999999998,3
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,-30004.046000000002,3
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,-30004.004,4
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,-30003.989,1
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,-30003.668000000005,3
0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,-30003.640999999996,4
0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.0,-30003.513999999996,2
0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0,-30003.379,5
0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0.0,-30003.356,5
1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,-30003.322999999997,2
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,-30003.307999999997,4
0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.0,-30003.227999999996,2
0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,-30003.163,6
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,-30003.121999999996,4
1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,-30003.106999999996,3
1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0,-30003.077999999994,2
1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,-30003.036999999997,2
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,-30003.021999999997,7
0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,-30002.965999999997,8
1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,-30002.950999999997,4
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,-30002.894999999997,7
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,-30002.847,5
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.0,-30002.801999999996,4
1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,-30002.799999999996,5
1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.0,-30002.793000000005,6
0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,-30002.76,12
1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,-30002.745,3
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,-30002.725,4
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,-30002.631,3
0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,-30002.602,4
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,-30002.561,5
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,-30002.546000000002,2
0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.0,-30002.475000000002,5
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,-30002.324,9
0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.0,-30002.317000000006,7
1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,-30002.284000000003,5
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,-30002.269000000004,3
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,-30002.228000000003,6
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,-30001.035000000003,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,-30000.994000000006,6
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,-30000.979000000007,5
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,-30000.729999999996,5
0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.0,-30000.722999999998,4
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,-30000.682,2
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,-30000.676,3
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,-30000.667,2
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,-30000.634,2
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,-30000.466,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-30000.417999999998,5
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,-30000.39,3
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,-30000.354,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,-30000.333,1
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,-30000.316999999995,7
0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.0,-30000.31,3
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,-30000.262,6
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,-30000.227,8
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,-30000.167,2
0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,-30000.128,4
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-30000.125999999997,3
1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,-30000.119000000002,4
1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,-30000.113,1
