solution,fval,prob,rank_prob,rank_fval
[1. 1. 0.],-219.943,0.2705078125,1,1
[0. 0. 1.],-219.64600000000002,0.0341796875,7,2
[0. 1. 1.],-129.65300000000002,0.09960937499999999,5,3
[1. 0. 1.],-129.582,0.138671875,3,4
[0. 1. 0.],-110.007,0.23925781250000003,2,5
[1. 0. 0.],-109.936,0.11914062500000001,4,6
[1. 1. 1.],-39.589000000000055,0.0986328125,6,7
