x_0,x_1,x_2,x_3,x_4,x_5,x_6,energy,num_occurrences
0,0,0,0,0,0,0,0.0,1
0,0,1,0,0,0,0,-201.25900000000001,1
0,0,1,0,0,0,1,-102.06700000000001,1
0,0,0,0,0,0,1,-300.808,1
0,0,0,0,1,0,1,-101.23699999999997,1
0,0,1,0,1,0,1,297.504,1
0,0,1,0,1,0,0,-201.688,1
0,0,0,0,1,0,0,-200.42899999999997,1
0,0,0,0,1,1,0,-201.76099999999997,1
0,0,1,0,1,1,0,-3.019999999999982,1
0,0,1,0,1,1,1,896.172,1
0,0,0,0,1,1,1,297.43100000000004,1
0,0,0,0,0,1,1,-102.13999999999999,1
0,0,1,0,0,1,1,296.601,1
0,0,1,0,0,1,0,-202.591,1
0,0,0,0,0,1,0,-201.332,1
1,0,0,0,0,1,0,-302.095,1
1,0,1,0,0,1,0,-103.35400000000004,1
1,0,1,0,0,1,1,595.838,1
1,0,0,0,0,1,1,-2.9029999999999916,1
1,0,0,0,1,1,1,596.668,1
1,0,1,0,1,1,1,1395.409,1
1,0,1,0,1,1,0,296.217,1
1,0,0,0,1,1,0,-102.524,1
1,0,0,0,1,0,0,-101.19200000000001,1
1,0,1,0,1,0,0,97.54899999999998,1
1,0,1,0,1,0,1,796.741,1
1,0,0,0,1,0,1,198.00000000000003,1
1,0,0,0,0,0,1,-201.57100000000003,1
1,0,1,0,0,0,1,197.17,1
1,0,1,0,0,0,0,-102.02200000000005,1
1,0,0,0,0,0,0,-100.763,1
1,1,0,0,0,0,0,-200.778,1
1,1,1,0,0,0,0,-2.0370000000000346,1
1,1,1,0,0,0,1,497.155,1
1,1,0,0,0,0,1,-101.58600000000001,1
1,1,0,0,1,0,1,297.985,1
1,1,1,0,1,0,1,1096.726,1
1,1,1,0,1,0,0,197.534,1
1,1,0,0,1,0,0,-201.207,1
1,1,0,0,1,1,0,-2.5389999999999873,1
1,1,1,0,1,1,0,596.202,1
1,1,1,0,1,1,1,1895.3940000000002,1
1,1,0,0,1,1,1,896.653,1
1,1,0,0,0,1,1,297.082,1
1,1,1,0,0,1,1,1095.8229999999999,1
1,1,1,0,0,1,0,196.63099999999997,1
1,1,0,0,0,1,0,-202.11,1
0,1,0,0,0,1,0,-101.34699999999998,1
0,1,1,0,0,1,0,97.394,1
0,1,1,0,0,1,1,796.586,1
0,1,0,0,0,1,1,197.84500000000003,1
0,1,0,0,1,1,1,597.416,1
0,1,1,0,1,1,1,1396.1570000000002,1
0,1,1,0,1,1,0,296.96500000000003,1
0,1,0,0,1,1,0,-101.77599999999995,1
0,1,0,0,1,0,0,-300.44399999999996,1
0,1,1,0,1,0,0,-101.70299999999997,1
0,1,1,0,1,0,1,597.489,1
0,1,0,0,1,0,1,-1.2519999999999527,1
0,1,0,0,0,0,1,-200.82299999999998,1
0,1,1,0,0,0,1,197.918,1
0,1,1,0,0,0,0,-101.274,1
0,1,0,0,0,0,0,-100.01499999999999,1
0,1,0,1,0,0,0,-202.325,1
0,1,1,1,0,0,0,-203.584,1
0,1,1,1,0,0,1,295.608,1
0,1,0,1,0,0,1,-103.13299999999998,1
0,1,0,1,1,0,1,296.43800000000005,1
0,1,1,1,1,0,1,895.1790000000001,1
0,1,1,1,1,0,0,-4.012999999999977,1
0,1,0,1,1,0,0,-202.75399999999996,1
0,1,0,1,1,1,0,195.91400000000004,1
0,1,1,1,1,1,0,594.655,1
0,1,1,1,1,1,1,1893.8470000000002,1
0,1,0,1,1,1,1,1095.106,1
0,1,0,1,0,1,1,495.535,1
0,1,1,1,0,1,1,1094.276,1
0,1,1,1,0,1,0,195.084,1
0,1,0,1,0,1,0,-3.6569999999999823,1
1,1,0,1,0,1,0,-104.42000000000002,1
1,1,1,1,0,1,0,294.32099999999997,1
1,1,1,1,0,1,1,1393.513,1
1,1,0,1,0,1,1,594.7719999999999,1
1,1,0,1,1,1,1,1394.343,1
1,1,1,1,1,1,1,2393.0840000000003,1
1,1,1,1,1,1,0,893.892,1
1,1,0,1,1,1,0,295.151,1
1,1,0,1,1,0,0,-103.517,1
1,1,1,1,1,0,0,295.224,1
1,1,1,1,1,0,1,1394.4160000000002,1
1,1,0,1,1,0,1,595.675,1
1,1,0,1,0,0,1,-3.896000000000015,1
1,1,1,1,0,0,1,594.845,1
1,1,1,1,0,0,0,-104.34700000000004,1
1,1,0,1,0,0,0,-303.08799999999997,1
1,0,0,1,0,0,0,-203.073,1
1,0,1,1,0,0,0,-204.33200000000005,1
