x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,-4203.873,7
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,-4203.463,19
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,-4203.139,7
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,-4202.329,12
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,-4202.278,15
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,-4202.23,5
1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,-4202.178,16
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,-4202.127,28
0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,-4201.998,12
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-4201.344,1
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,-4201.269,7
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,-4200.93,7
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,-4200.531,9
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,-4200.351000000001,11
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,-4200.132,5
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,-3404.0239999999994,2
1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,-3403.8729999999996,6
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,-3403.4629999999997,3
0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.0,-3403.29,2
1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,-3403.139,2
0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.0,-3402.959,5
1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,-3402.3289999999997,5
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,-3402.2780000000002,6
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,-3402.2299999999996,1
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,-3402.1489999999994,5
1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,-3401.9979999999996,4
1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,-3400.9300000000003,4
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,-3400.75,2
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,-3400.3510000000006,3
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,-3400.1319999999996,1
0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,-3204.8719999999994,1
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,-3204.4619999999995,4
0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,-3204.138,3
