x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.06666666666666667,-40000039.999,20
0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.06666666666666667,-40000039.98199999,42
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.06666666666666667,-80.00199999287724,10
1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.06666666666666667,-30000050.007000003,9
0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.06666666666666667,-30000049.996999998,9
1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.06666666666666667,-30000049.99,21
0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.06666666666666667,-30000049.984,8
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.06666666666666667,-30000030.005,18
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.06666666666666667,-30000029.998,17
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.06666666666666667,-30000029.996999998,12
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.06666666666666667,-30000029.994000003,13
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.06666666666666667,-30000029.976999998,12
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,-40000040.041999996,17
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,-40000040.04,7
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,-40000040.011999995,3
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,-40000040.004,3
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,-40000039.999,2
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-40000039.999,3
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,-40000039.999,7
1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,-40000039.997,11
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,-40000039.995000005,20
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,-40000039.995000005,15
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,-40000039.995,12
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,-40000039.992,11
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,-40000039.989999995,5
0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,-40000039.98199999,3
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,-40000039.98,4
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.06666666666666667,-20000059.999,4
1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.06666666666666667,-20000059.992000002,6
0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.06666666666666667,-20000059.991,4
0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0.06666666666666667,-20000059.981999997,6
1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.06666666666666667,-20000040.013,5
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.06666666666666667,-10000070.002999991,2
0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.06666666666666667,-10000069.999999996,3
1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.06666666666666667,-20000040.005,6
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.06666666666666667,-40000040.004,3
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.06666666666666667,-20000040.002000004,3
1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.06666666666666667,-40000039.997,5
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.06666666666666667,-20000039.992,1
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.06666666666666667,-20000039.99,9
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.06666666666666667,-20000039.985,7
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.06666666666666667,-20000039.979000002,5
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.06666666666666667,-20000020.013,9
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.06666666666666667,-20000020.0,3
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06666666666666667,-20000019.993,8
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.06666666666666667,-20000019.992,6
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.06666666666666667,-20000019.99,7
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.13333333333333333,-80.00199999287724,3
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,-30000050.048,3
0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.0,-30000050.045,5
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,-30000050.041999996,5
1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.0,-30000050.040999994,1
0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0.0,-30000050.039000005,1
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,-30000050.036,7
1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,-30000050.027,2
0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.0,-30000050.025999997,2
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,-30000050.025,6
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,-30000050.025,4
1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,-30000050.02,1
0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,-30000050.016999993,2
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,-30000050.011999995,1
1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,-30000050.012000002,1
0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.0,-30000050.01,1
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,-30000050.007,5
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,-30000050.004999995,5
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,-30000050.005000003,1
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0,-30000050.003999993,1
1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,-30000050.003000002,4
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,-30000050.003,5
1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0,-30000050.000000004,4
0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0,-30000050.000000004,2
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,-30000050.0,4
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.0,-30000049.997999996,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,-30000049.997999996,5
0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,-30000049.998,3
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,-30000049.997999996,3
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.0,-30000049.997999996,2
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,-30000049.996999998,2
1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,-30000049.996999994,2
0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.0,-30000049.996999998,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,-30000049.994999997,5
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,-30000049.99499999,1
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,-30000049.994999997,1
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,-30000049.994000003,2
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,-30000049.993,3
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,-30000049.990999997,2
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,-30000049.988999993,1
0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,-30000049.989,2
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,-30000049.987999998,5
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,-30000049.987999998,2
0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.0,-30000049.987,5
0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,-30000049.985,2
0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,-30000049.984,3
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-30000049.983999997,2
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,-30000049.983999997,2
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,-30000049.982999995,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,-30000049.982,7
1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,-30000049.98,6
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.0,-30000049.979000002,1
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,-30000049.975999996,1
