x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.06666666666666667,-4003.107,87
0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.06666666666666667,-3003.1629999999996,31
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.06666666666666667,-3002.6309999999994,34
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.06666666666666667,-3002.2690000000002,27
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.06666666666666667,-3000.4179999999997,28
0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.06666666666666667,-2005.3199999999997,10
0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.06666666666666667,-2004.9580000000005,10
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.06666666666666667,-2002.7450000000001,11
0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.06666666666666667,-2002.6869999999994,20
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.06666666666666667,-4002.5460000000003,9
0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.06666666666666667,-4002.284,22
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.06666666666666667,-2002.2130000000002,6
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.06666666666666667,-2000.4739999999997,19
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,-4004.195,2
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,-4004.004,13
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,-4003.3230000000003,9
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,-4003.022,5
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,-4002.951,2
1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,-4002.76,12
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,-4002.5460000000003,3
0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,-4002.284,3
0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0.06666666666666667,-1005.3759999999993,6
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.06666666666666667,-3005.2350000000006,3
0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0.06666666666666667,-3004.973,5
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.06666666666666667,-1004.902,2
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,-4000.9790000000003,4
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.06666666666666667,-3004.4069999999992,1
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,-4000.667,8
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,-4000.113,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-4000.111,10
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,-4000.104,9
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,-4000.036,9
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.06666666666666667,-3003.308,8
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.06666666666666667,-3003.1220000000003,8
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.06666666666666667,-3003.022,4
0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.06666666666666667,-3002.76,9
1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.06666666666666667,-3002.745,3
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.06666666666666667,-1002.6890000000001,4
0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.06666666666666667,-3002.6020000000008,5
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.06666666666666667,-3002.228,8
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.06666666666666667,-1000.056,5
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.13333333333333333,2996.39,2
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.13333333333333333,-1001.3969999999999,4
0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.13333333333333333,-2003.7260000000003,4
1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,-3006.693,9
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,-3006.2170000000006,3
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,-3004.6230000000005,3
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,-3004.21,2
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,-3004.1949999999997,1
1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,-3004.0599999999995,5
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,-3004.0460000000003,1
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,-3004.037,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,-3003.989,2
0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,-3003.6410000000005,4
0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.0,-3003.514,2
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.06666666666666667,-2007.0959999999995,1
0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0,-3003.379,8
0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0.0,-3003.3559999999998,5
1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,-3003.3230000000003,5
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,-3003.308,1
0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,-3003.1629999999996,2
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,-3003.1220000000003,3
1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0,-3003.0780000000004,4
1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,-3003.0370000000003,3
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,-3003.022,1
0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,-3002.9660000000003,2
1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,-3002.951,1
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,-3002.8950000000004,3
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,-3002.8470000000007,3
1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,-3002.8,1
1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.0,-3002.7929999999997,1
1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,-3002.745,1
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,-3002.7250000000004,3
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,-3002.704,2
0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,-3002.6020000000008,2
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,-3002.5460000000003,2
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.06666666666666667,-2006.2020000000002,2
0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.0,-3002.4750000000004,2
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,-3002.3240000000005,1
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,-3002.228,1
0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0.06666666666666667,-2005.291000000001,1
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.06666666666666667,-2004.9170000000004,2
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,-3000.9940000000006,7
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,-3000.9790000000003,4
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,-3000.7299999999996,6
0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.0,-3000.723,6
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,-3000.682,2
