solution,fval,prob,rank_prob,rank_fval
[1. 1. 0.],-216.094,0.24316406249999997,1,1
[0. 0. 1.],-202.735,0.111328125,5,2
[0. 1. 1.],-112.59100000000001,0.12207031250000001,4,3
[0. 1. 0.],-109.856,0.09960937499999999,6,4
[1. 0. 1.],-108.97300000000001,0.0478515625,7,5
[1. 0. 0.],-106.238,0.044921875,8,6
[1. 1. 1.],-18.829000000000008,0.177734375,2,7
[0. 0. 0.],0.0,0.1533203125,3,8
