x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,-4022.2169999999996,10
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,-4020.321,12
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,-4017.987,6
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,-4015.1269999999995,7
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,-4012.603,20
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,-4010.33,12
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,-4009.936,12
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,-4009.1090000000004,4
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,-4008.883,12
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,-4008.282,11
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,-4007.996,3
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,-4006.1890000000003,7
0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,-4005.8550000000005,10
1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,-4004.742,4
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-4004.5910000000003,15
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,-3029.3719999999994,6
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,-3023.7609999999995,3
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,-3023.6720000000005,7
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,-3023.3779999999997,1
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,-3023.254,1
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,-3023.2169999999996,5
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,-3022.2780000000002,2
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.0,-3021.865,6
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,-3021.482,3
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0,-3021.358,10
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,-3021.321,7
0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.0,-3020.429,9
0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.0,-3019.5420000000004,1
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,-3019.531,3
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,-3019.3410000000003,4
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,-3019.0240000000003,7
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,-3018.987,2
0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.0,-3017.5739999999996,2
0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.0,-3017.24,8
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,-3017.018,2
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,-3016.826,3
0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,-3016.288,4
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,-3016.1370000000006,8
1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,-3016.127,5
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,-3015.621,6
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,-3015.0499999999993,3
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,-3014.513000000001,6
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,-3014.2270000000003,4
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.0,-3014.147,1
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,-3014.09,4
0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,-3013.764,7
1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,-3013.603,3
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,-3013.5840000000007,8
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,-3013.5829999999996,6
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,-3013.2980000000002,1
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,-3012.5930000000003,7
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,-3012.42,7
0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0.0,-3011.874,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,-3011.566,4
0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.0,-3011.54,7
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,-3011.491,4
1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,-3011.4800000000005,4
0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.0,-3011.367,5
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,-3011.33,3
