x_0,x_1,x_2,x_3,x_4,x_5,x_6,energy,num_occurrences
0,0,0,0,0,0,0,0.0,1
0,0,1,0,0,0,0,-216.37599999999998,1
0,0,1,0,0,0,1,-133.97699999999998,1
0,0,0,0,0,0,1,-317.601,1
0,0,0,0,1,0,1,-123.06400000000008,1
0,0,1,0,1,0,1,260.56,1
0,0,1,0,1,0,0,-221.839,1
0,0,0,0,1,0,0,-205.46300000000002,1
0,0,0,0,1,1,0,-215.928,1
0,0,1,0,1,1,0,-32.303999999999974,1
0,0,1,0,1,1,1,850.095,1
0,0,0,0,1,1,1,266.47099999999995,1
0,0,0,0,0,1,1,-128.06600000000003,1
0,0,1,0,0,1,1,255.55800000000005,1
0,0,1,0,0,1,0,-226.84099999999995,1
0,0,0,0,0,1,0,-210.46499999999997,1
1,0,0,0,0,1,0,-312.111,1
1,0,1,0,0,1,0,-128.48699999999997,1
1,0,1,0,0,1,1,553.912,1
1,0,0,0,0,1,1,-29.712000000000018,1
1,0,0,0,1,1,1,564.8249999999999,1
1,0,1,0,1,1,1,1348.449,1
1,0,1,0,1,1,0,266.05000000000007,1
1,0,0,0,1,1,0,-117.57399999999996,1
1,0,0,0,1,0,0,-107.10900000000004,1
1,0,1,0,1,0,0,76.51499999999999,1
1,0,1,0,1,0,1,758.914,1
1,0,0,0,1,0,1,175.28999999999994,1
1,0,0,0,0,0,1,-219.24699999999996,1
1,0,1,0,0,0,1,164.37700000000004,1
1,0,1,0,0,0,0,-118.02199999999993,1
1,0,0,0,0,0,0,-101.64599999999999,1
1,1,0,0,0,0,0,-201.862,1
1,1,1,0,0,0,0,-18.237999999999943,1
1,1,1,0,0,0,1,464.16100000000006,1
1,1,0,0,0,0,1,-119.46299999999997,1
1,1,0,0,1,0,1,275.07399999999996,1
1,1,1,0,1,0,1,1058.6979999999999,1
1,1,1,0,1,0,0,176.29899999999998,1
1,1,0,0,1,0,0,-207.32500000000005,1
1,1,0,0,1,1,0,-17.789999999999964,1
1,1,1,0,1,1,0,565.8340000000001,1
1,1,1,0,1,1,1,1848.2330000000002,1
1,1,0,0,1,1,1,864.6089999999999,1
1,1,0,0,0,1,1,270.072,1
1,1,1,0,0,1,1,1053.696,1
1,1,1,0,0,1,0,171.29700000000003,1
1,1,0,0,0,1,0,-212.327,1
0,1,0,0,0,1,0,-110.68099999999998,1
0,1,1,0,0,1,0,72.94300000000004,1
0,1,1,0,0,1,1,755.3420000000001,1
0,1,0,0,0,1,1,171.71799999999996,1
0,1,0,0,1,1,1,566.2549999999999,1
0,1,1,0,1,1,1,1349.879,1
0,1,1,0,1,1,0,267.48,1
0,1,0,0,1,1,0,-116.144,1
0,1,0,0,1,0,0,-305.67900000000003,1
0,1,1,0,1,0,0,-122.055,1
0,1,1,0,1,0,1,560.344,1
0,1,0,0,1,0,1,-23.280000000000086,1
0,1,0,0,0,0,1,-217.817,1
0,1,1,0,0,0,1,165.80700000000002,1
0,1,1,0,0,0,0,-116.59199999999998,1
0,1,0,0,0,0,0,-100.21600000000001,1
0,1,0,1,0,0,0,-200.392,1
0,1,1,1,0,0,0,-216.76799999999997,1
0,1,1,1,0,0,1,265.63100000000003,1
0,1,0,1,0,0,1,-117.993,1
0,1,0,1,1,0,1,276.5439999999999,1
0,1,1,1,1,0,1,860.1680000000001,1
0,1,1,1,1,0,0,-22.230999999999995,1
0,1,0,1,1,0,0,-205.85500000000002,1
0,1,0,1,1,1,0,183.68,1
0,1,1,1,1,1,0,567.3040000000001,1
0,1,1,1,1,1,1,1849.703,1
0,1,0,1,1,1,1,1066.079,1
0,1,0,1,0,1,1,471.542,1
0,1,1,1,0,1,1,1055.1660000000002,1
0,1,1,1,0,1,0,172.76700000000005,1
0,1,0,1,0,1,0,-10.856999999999971,1
1,1,0,1,0,1,0,-112.50299999999999,1
1,1,1,1,0,1,0,271.12100000000004,1
1,1,1,1,0,1,1,1353.52,1
1,1,0,1,0,1,1,569.896,1
1,1,0,1,1,1,1,1364.433,1
1,1,1,1,1,1,1,2348.0570000000002,1
1,1,1,1,1,1,0,865.6580000000001,1
1,1,0,1,1,1,0,282.03400000000005,1
1,1,0,1,1,0,0,-107.50100000000003,1
1,1,1,1,1,0,0,276.123,1
1,1,1,1,1,0,1,1358.522,1
1,1,0,1,1,0,1,574.8979999999999,1
1,1,0,1,0,0,1,-19.638999999999953,1
1,1,1,1,0,0,1,563.9850000000001,1
1,1,1,1,0,0,0,-118.41399999999993,1
1,1,0,1,0,0,0,-302.038,1
1,0,0,1,0,0,0,-201.82199999999997,1
1,0,1,1,0,0,0,-218.19799999999992,1
1,0,1,1,0,0,1,264.201,1
1,0,0,1,0,0,1,-119.42299999999994,1
1,0,0,1,1,0,1,475.1139999999999,1
1,0,1,1,1,0,1,1058.738,1
1,0,1,1,1,0,0,176.339,1
1,0,0,1,1,0,0,-7.285000000000025,1
1,0,0,1,1,1,0,182.25000000000006,1
1,0,1,1,1,1,0,565.874,1
1,0,1,1,1,1,1,1848.2730000000001,1
1,0,0,1,1,1,1,1064.649,1
1,0,0,1,0,1,1,270.11199999999997,1
1,0,1,1,0,1,1,853.7360000000001,1
1,0,1,1,0,1,0,-28.662999999999954,1
1,0,0,1,0,1,0,-212.28699999999998,1
0,0,0,1,0,1,0,-110.64099999999996,1
0,0,1,1,0,1,0,-127.01699999999994,1
0,0,1,1,0,1,1,555.3820000000001,1
0,0,0,1,0,1,1,171.75799999999998,1
0,0,0,1,1,1,1,766.295,1
0,0,1,1,1,1,1,1349.919,1
