solution,fval,prob,rank_prob,rank_fval
[0. 0. 1.],-210.23899999999998,0.2763671875,1,1
[1. 1. 0.],-202.139,0.20800781249999997,2,2
[1. 0. 1.],-111.37799999999999,0.027343750000000003,8,3
[0. 1. 1.],-111.23899999999998,0.07617187500000001,7,4
[1. 0. 0.],-101.13900000000001,0.087890625,5,5
[0. 1. 0.],-101.0,0.1318359375,3,6
[1. 1. 1.],-12.377999999999986,0.0771484375,6,7
[0. 0. 0.],0.0,0.115234375,4,8
