x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.06666666666666667,-3000016.5609999998,171
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.06666666666666667,-4000032.278,38
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.06666666666666667,-2000016.7069999995,69
1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.06666666666666667,-3000032.4239999996,15
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.06666666666666667,-2000025.9989999998,44
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06666666666666667,-1000000.146,69
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.13333333333333333,-3000016.5609999998,4
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.06666666666666667,-1000042.5599999996,10
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.06666666666666667,-3000041.716,10
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.06666666666666667,-3000028.837,10
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.06666666666666667,-2000027.239,9
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.06666666666666667,-1000026.1449999996,20
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.06666666666666667,-2000019.3989999997,9
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.06666666666666667,-2000015.863,13
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06666666666666667,-2000010.824,42
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.06666666666666667,-2000002.984,34
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06666666666666667,0.0,24
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.13333333333333333,-3000016.5609999998,4
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.13333333333333333,-2000016.7069999995,7
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.06666666666666667,-4000044.554,2
0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.06666666666666667,-3000042.9560000002,3
1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.06666666666666667,-2000041.8619999995,5
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.06666666666666667,-4000035.4239999996,1
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.06666666666666667,-3000035.1160000004,2
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.06666666666666667,-3000032.892999999,8
1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.06666666666666667,-2000028.9829999995,6
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.06666666666666667,-1000027.3849999998,7
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.06666666666666667,-3000026.541,10
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.06666666666666667,-3000025.9859999996,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.06666666666666667,-3000025.079,2
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.06666666666666667,-1000019.5449999995,7
1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.06666666666666667,-3000018.701,5
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.06666666666666667,-1000015.717,2
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.06666666666666667,-3000013.662,11
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06666666666666667,-1000010.6780000001,9
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.06666666666666667,-3000009.5709999995,7
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.06666666666666667,-3000008.664,14
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.06666666666666667,-1000002.838,6
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.06666666666666667,-3000000.1909999996,9
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.13333333333333333,-4000032.278,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.13333333333333333,-2000016.7069999995,2
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.13333333333333333,-2000025.9989999998,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13333333333333333,-1000000.146,6
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.13333333333333333,-2000025.9989999998,4
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.06666666666666667,-4000037.603,7
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.06666666666666667,-1000036.6770000001,8
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.06666666666666667,-3000035.5699999994,1
1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.06666666666666667,-2000035.2619999996,1
