solution,fval,prob,rank_prob,rank_fval
[0. 0. 1.],-219.685,0.19238281249999997,1,1
[1. 1. 0.],-202.779,0.14550781249999997,2,2
[1. 0. 1.],-122.31799999999998,0.0673828125,8,3
[0. 1. 1.],-119.83100000000002,0.09765625,7,4
[1. 0. 0.],-102.63300000000001,0.10937500000000001,5,5
[0. 1. 0.],-100.14599999999999,0.10937500000000001,6,6
[1. 1. 1.],-22.464,0.142578125,3,7
[0. 0. 0.],0.0,0.13574218749999997,4,8
