x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,-4071.258,15
0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,-4068.793,10
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,-4058.299,4
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,-4054.567,20
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,-4053.6659999999997,18
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,-4048.2129999999997,14
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,-4047.269,10
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,-4047.011,9
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,-4038.6129999999994,15
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,-4034.6809999999996,14
1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,-4032.216,5
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,-4030.4500000000003,12
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-4028.9580000000005,14
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,-4020.9280000000003,16
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,-4003.6899999999996,3
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,-3096.2429999999995,3
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,-3089.1359999999995,6
0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.0,-3085.2129999999997,4
0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,-3082.1489999999994,5
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,-3077.2699999999995,10
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,-3075.5869999999995,3
0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.0,-3074.7189999999996,2
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.0,-3073.3379999999997,7
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,-3072.625,4
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,-3072.4449999999997,2
0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,-3071.6549999999997,2
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,-3071.544,5
0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,-3070.8729999999996,1
1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,-3070.1599999999994,5
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,-3067.615,3
0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.0,-3067.6119999999996,2
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,-3065.9320000000007,2
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,-3065.4580000000005,5
0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,-3065.1469999999995,2
